110,
91, 3.7378561, .8405124, 3.0302863
92, 3.8081982, 1.1721173, 2.6627400
93, 4.0175468, .9341762, 2.2760135
94, 4.0698596, 1.2235698, 1.8716431
95, 4.2388863, 1.0116444, 1.4515030
96, 4.2654622, 1.2588930, 1.0177269
97, 4.3885251, 1.0670368, .5727027
98, 4.3810048, 1.2772286, .1190918
99, 4.4545791, 1.0936602,-.3401353
100, 4.4039835, 1.2792084,-.8016676
101, 4.4298444, 1.0856521,-1.2619579
102, 4.3308483, 1.2668752,-1.7173236
103, 4.3172824, 1.0426613,-2.1640272
104, 4.1690000, 1.2409448,-2.5984187
105, 4.1256040, .9705171,-3.0167317
106, 3.9278052, 1.1993314,-3.4148769
107, 3.8585940, .8746694,-3.7887815
108, 3.6135942, 1.1398309,-4.1347077
109, 3.5263409, .7614082,-4.4496413
110, 3.2459858, 1.0643298,-4.7318460
100,
1,5,6,59,1,1,
2,59,58,2,1,1,
3,2,3,5,1,1,
4,5,59,2,1,1,
5,9,10,61,1,1,
6,61,60,6,1,1,
7,6,7,9,1,1,
8,9,61,6,1,1,
9,13,14,63,1,1,
10,63,62,10,1,1,
11,10,11,13,1,1,
12,13,63,10,1,1,
13,17,18,65,0,0,
14,65,64,14,2,2,
15,14,15,17,2,2,
16,17,65,14,2,2,
17,21,22,67,2,2,
18,67,66,18,2,0,
19,18,19,21,0,2,
20,21,67,18,2,2,
21,25,26,69,0,0,
22,69,68,22,0,2,
23,22,23,25,2,0,
24,25,69,22,1,1,
25,29,30,71,0,0,
26,71,70,26,2,0,
27,26,27,29,0,2,
28,29,71,26,0,0,
29,33,34,73,1,1,
30,73,72,30,0,1,
31,30,31,33,1,0,
32,33,73,30,0,0,
33,37,38,75,2,2,
34,75,74,34,1,2,
35,34,35,37,2,1,
36,37,75,34,2,2,
37,41,42,77,2,2,
38,77,76,38,2,1,
39,38,39,41,1,2,
40,41,77,38,0,0,
41,45,46,79,0,0,
42,79,78,42,2,2,
43,42,43,45,2,2,
44,45,79,42,0,0,
45,49,50,81,2,2,
46,81,80,46,2,2,
47,46,47,49,2,2,
48,49,81,46,2,2,
49,53,54,83,2,2,
50,83,82,50,2,2,
51,50,51,53,2,2,
52,53,83,50,2,2,
53,87,8,7,2,2,
54,7,5,4,2,2,
55,4,86,87,2,2,
56,87,7,4,2,2,
57,89,12,11,2,2,
58,11,9,8,2,2,
59,8,88,89,2,2,
60,89,11,8,2,2,
61,91,16,15,2,2,
62,15,13,12,0,0,
63,12,90,91,0,0,
64,91,15,12,2,2,
65,93,20,19,1,0,
66,19,17,16,1,2,
67,16,92,93,1,2,
68,93,19,16,1,1,
69,95,24,23,0,0,
70,23,21,20,0,0,
71,20,94,95,0,0,
72,95,23,20,0,0,
73,97,28,27,2,1,
74,27,25,24,2,0,
75,24,96,97,2,0,
76,97,27,24,2,1,
77,99,32,31,2,2,
78,31,29,28,1,1,
79,28,98,99,1,1,
80,99,31,28,2,2,
81,101,36,35,0,0,
82,35,33,32,2,0,
83,32,100,101,2,0,
84,101,35,32,0,0,
85,103,40,39,1,1,
86,39,37,36,1,1,
87,36,102,103,1,1,
88,103,39,36,1,0,
89,105,44,43,2,2,
90,43,41,40,2,2,
91,40,104,105,2,2,
92,105,43,40,2,2,
93,107,48,47,1,1,
94,47,45,44,1,1,
95,44,106,107,1,1,
96,107,47,44,1,1,
97,109,52,51,1,1,
98,51,49,48,1,1,
99,48,108,109,1,1,
100,109,51,48,1,1,
52,
101,60,59,6,0,0,
102,6,5,7,0,0,
103,62,61,10,0,0,
104,10,9,11,0,0,
105,64,63,14,2,2,
106,14,13,15,2,2,
107,66,65,18,2,1,
108,18,17,19,1,2,
109,68,67,22,1,2,
110,22,21,23,2,1,
111,70,69,26,0,1,
112,26,25,27,1,0,
113,72,71,30,1,0,
114,30,29,31,0,1,
115,74,73,34,0,2,
116,34,33,35,2,0,
117,76,75,38,2,0,
118,38,37,39,0,2,
119,78,77,42,2,2,
120,42,41,43,2,2,
121,80,79,46,0,0,
122,46,45,47,0,0,
123,82,81,50,0,0,
124,50,49,51,0,0,
125,84,83,54,0,0,
126,54,53,55,0,0,
127,5,3,4,0,0,
128,4,85,86,0,0,
129,9,7,8,0,0,
130,8,87,88,0,0,
131,13,11,12,0,0,
132,12,89,90,0,0,
133,17,15,16,2,2,
134,16,91,92,2,2,
135,21,19,20,1,1,
136,20,93,94,1,1,
137,25,23,24,2,0,
138,24,95,96,2,0,
139,29,27,28,1,2,
140,28,97,98,1,2,
141,33,31,32,2,0,
142,32,99,100,2,0,
143,37,35,36,0,0,
144,36,101,102,0,0,
145,41,39,40,1,2,
146,40,103,104,1,2,
147,45,43,44,0,0,
148,44,105,106,0,0,
149,49,47,48,0,0,
150,48,107,108,0,0,
151,53,51,52,0,0,
152,52,109,110,0,0,
